GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1400000US17031803611,17031803611,"Census Tract 8036.11, Cook County, Illinois",6112,2890,3222,2385,273,14,474,2,10,87
1400000US17031803612,17031803612,"Census Tract 8036.12, Cook County, Illinois",3536,1390,2146,1475,340,9,311,3,3,40
1400000US17031803701,17031803701,"Census Tract 8037.01, Cook County, Illinois",2705,217,2488,2146,42,0,269,3,3,30
1400000US17031803702,17031803702,"Census Tract 8037.02, Cook County, Illinois",6255,502,5753,5065,58,14,515,1,15,86
1400000US17031803800,17031803800,"Census Tract 8038, Cook County, Illinois",4725,501,4224,3869,46,3,235,2,4,66
1400000US17031803901,17031803901,"Census Tract 8039.01, Cook County, Illinois",3452,325,3127,2788,46,0,243,0,8,45
1400000US17031803902,17031803902,"Census Tract 8039.02, Cook County, Illinois",3513,489,3024,2896,36,0,62,1,2,28
1400000US17031804000,17031804000,"Census Tract 8040, Cook County, Illinois",4587,659,3928,3658,36,2,178,1,4,52
1400000US17031804102,17031804102,"Census Tract 8041.02, Cook County, Illinois",6993,213,6780,5918,40,4,738,2,3,79
1400000US17031804104,17031804104,"Census Tract 8041.04, Cook County, Illinois",4980,214,4766,3278,75,6,1316,3,3,85
1400000US17031804105,17031804105,"Census Tract 8041.05, Cook County, Illinois",4000,121,3879,3286,42,3,488,0,1,59
1400000US17031804106,17031804106,"Census Tract 8041.06, Cook County, Illinois",7024,301,6723,5023,53,1,1535,0,5,108
1400000US17031804108,17031804108,"Census Tract 8041.08, Cook County, Illinois",3879,398,3481,1618,380,10,1408,2,1,85
1400000US17031804109,17031804109,"Census Tract 8041.09, Cook County, Illinois",2955,131,2824,2530,44,2,204,0,0,44
1400000US17031804201,17031804201,"Census Tract 8042.01, Cook County, Illinois",8173,222,7951,6390,73,11,1344,0,17,117
1400000US17031804202,17031804202,"Census Tract 8042.02, Cook County, Illinois",7463,319,7144,5777,76,7,1156,1,2,129
1400000US17031804305,17031804305,"Census Tract 8043.05, Cook County, Illinois",7216,2312,4904,3904,308,7,587,0,12,106
1400000US17031804306,17031804306,"Census Tract 8043.06, Cook County, Illinois",5564,2332,3232,2870,158,7,165,1,1,62
1400000US17031804308,17031804308,"Census Tract 8043.08, Cook County, Illinois",5486,733,4753,3266,236,6,1172,2,1,76
1400000US17031804309,17031804309,"Census Tract 8043.09, Cook County, Illinois",3230,1300,1930,1467,149,1,269,3,0,54
1400000US17031804310,17031804310,"Census Tract 8043.10, Cook County, Illinois",9088,1405,7683,5339,271,7,1891,0,20,176
1400000US17031804311,17031804311,"Census Tract 8043.11, Cook County, Illinois",8148,1570,6578,4112,252,10,2050,3,5,170
1400000US17031804403,17031804403,"Census Tract 8044.03, Cook County, Illinois",6760,1935,4825,3351,373,11,972,1,15,121
1400000US17031804404,17031804404,"Census Tract 8044.04, Cook County, Illinois",5233,2797,2436,1781,172,4,445,0,8,42
1400000US17031804405,17031804405,"Census Tract 8044.05, Cook County, Illinois",3701,2146,1555,744,572,2,204,3,6,51
1400000US17031804406,17031804406,"Census Tract 8044.06, Cook County, Illinois",6247,2928,3319,2115,309,1,829,0,6,80
1400000US17031804505,17031804505,"Census Tract 8045.05, Cook County, Illinois",3831,552,3279,2819,169,5,222,0,7,62
1400000US17031804506,17031804506,"Census Tract 8045.06, Cook County, Illinois",5461,477,4984,3826,198,7,867,1,8,83
1400000US17031804507,17031804507,"Census Tract 8045.07, Cook County, Illinois",12480,1117,11363,7689,380,8,3040,3,8,246
1400000US17031804508,17031804508,"Census Tract 8045.08, Cook County, Illinois",2244,1000,1244,762,204,2,244,0,5,46
1400000US17031804509,17031804509,"Census Tract 8045.09, Cook County, Illinois",6288,3588,2700,1735,319,8,621,1,6,60
1400000US17031804510,17031804510,"Census Tract 8045.10, Cook County, Illinois",6145,4668,1477,1093,219,7,166,0,9,35
1400000US17031804511,17031804511,"Census Tract 8045.11, Cook County, Illinois",2414,1457,957,436,137,1,356,0,12,22
1400000US17031804603,17031804603,"Census Tract 8046.03, Cook County, Illinois",5581,1531,4050,2447,390,11,1120,3,5,97
1400000US17031804606,17031804606,"Census Tract 8046.06, Cook County, Illinois",7118,318,6800,5631,64,7,1015,1,0,84
1400000US17031804607,17031804607,"Census Tract 8046.07, Cook County, Illinois",7049,349,6700,5280,171,8,1124,0,6,113
1400000US17031804608,17031804608,"Census Tract 8046.08, Cook County, Illinois",3787,432,3355,2286,181,6,808,0,7,69
1400000US17031804609,17031804609,"Census Tract 8046.09, Cook County, Illinois",5672,268,5404,3301,140,9,1829,1,9,116
1400000US17031804610,17031804610,"Census Tract 8046.10, Cook County, Illinois",2320,153,2167,1640,45,6,425,1,5,45
1400000US17031804611,17031804611,"Census Tract 8046.11, Cook County, Illinois",4359,204,4155,3515,85,5,483,0,3,69
1400000US17031804701,17031804701,"Census Tract 8047.01, Cook County, Illinois",6837,1277,5560,3185,728,9,1498,0,9,149
1400000US17031804705,17031804705,"Census Tract 8047.05, Cook County, Illinois",3976,706,3270,2056,325,7,808,0,6,71
1400000US17031804706,17031804706,"Census Tract 8047.06, Cook County, Illinois",2472,193,2279,1844,63,5,329,0,2,42
1400000US17031804709,17031804709,"Census Tract 8047.09, Cook County, Illinois",6510,1049,5461,3679,371,6,1248,1,7,162
1400000US17031804710,17031804710,"Census Tract 8047.10, Cook County, Illinois",4350,439,3911,3209,151,3,459,0,9,90
1400000US17031804711,17031804711,"Census Tract 8047.11, Cook County, Illinois",7442,1613,5829,3178,644,8,1809,7,18,196
1400000US17031804712,17031804712,"Census Tract 8047.12, Cook County, Illinois",5392,572,4820,3542,257,9,917,1,20,88
1400000US17031804713,17031804713,"Census Tract 8047.13, Cook County, Illinois",4694,438,4256,2514,249,19,1387,0,6,90
1400000US17031804714,17031804714,"Census Tract 8047.14, Cook County, Illinois",3480,418,3062,2470,129,2,398,0,9,63
1400000US17031804715,17031804715,"Census Tract 8047.15, Cook County, Illinois",3292,1187,2105,977,242,3,833,0,4,57
1400000US17031804716,17031804716,"Census Tract 8047.16, Cook County, Illinois",5490,1055,4435,2451,196,0,1670,0,7,121
1400000US17031804803,17031804803,"Census Tract 8048.03, Cook County, Illinois",5392,464,4928,3818,164,11,872,1,0,68
1400000US17031804804,17031804804,"Census Tract 8048.04, Cook County, Illinois",6537,1199,5338,3883,263,6,1067,5,7,118
1400000US17031804805,17031804805,"Census Tract 8048.05, Cook County, Illinois",6911,819,6092,4790,240,14,862,1,5,191
1400000US17031804806,17031804806,"Census Tract 8048.06, Cook County, Illinois",3751,1073,2678,1729,343,5,532,2,4,71
1400000US17031804807,17031804807,"Census Tract 8048.07, Cook County, Illinois",5172,589,4583,3687,174,7,599,0,3,114
1400000US17031804808,17031804808,"Census Tract 8048.08, Cook County, Illinois",2533,166,2367,2146,19,2,174,0,0,26
1400000US17031804809,17031804809,"Census Tract 8048.09, Cook County, Illinois",4224,252,3972,3438,79,4,394,0,0,58
1400000US17031804810,17031804810,"Census Tract 8048.10, Cook County, Illinois",6949,647,6302,4832,313,6,1039,0,24,111
1400000US17031804901,17031804901,"Census Tract 8049.01, Cook County, Illinois",6648,358,6290,5697,71,5,392,3,8,115
1400000US17031804902,17031804902,"Census Tract 8049.02, Cook County, Illinois",5523,429,5094,4183,66,3,729,0,12,106
1400000US17031805001,17031805001,"Census Tract 8050.01, Cook County, Illinois",4694,210,4484,4218,18,2,197,0,3,46
1400000US17031805002,17031805002,"Census Tract 8050.02, Cook County, Illinois",6941,1388,5553,3945,288,9,1204,0,12,101
1400000US17031805105,17031805105,"Census Tract 8051.05, Cook County, Illinois",7356,3630,3726,2778,245,4,620,4,18,86
1400000US17031805106,17031805106,"Census Tract 8051.06, Cook County, Illinois",2718,96,2622,2332,42,5,205,1,5,32
1400000US17031805107,17031805107,"Census Tract 8051.07, Cook County, Illinois",6460,2195,4265,2868,348,5,980,2,17,72
1400000US17031805108,17031805108,"Census Tract 8051.08, Cook County, Illinois",6699,2134,4565,2752,336,12,1349,0,9,123
1400000US17031805109,17031805109,"Census Tract 8051.09, Cook County, Illinois",4359,181,4178,3720,58,0,370,0,0,32
1400000US17031805110,17031805110,"Census Tract 8051.10, Cook County, Illinois",4220,125,4095,3744,25,0,288,0,9,29
1400000US17031805111,17031805111,"Census Tract 8051.11, Cook County, Illinois",7027,1760,5267,3602,364,6,1160,4,15,126
1400000US17031805112,17031805112,"Census Tract 8051.12, Cook County, Illinois",3558,600,2958,2127,39,8,736,2,6,52
1400000US17031805201,17031805201,"Census Tract 8052.01, Cook County, Illinois",3406,170,3236,2337,46,0,796,1,1,57
1400000US17031805202,17031805202,"Census Tract 8052.02, Cook County, Illinois",4028,225,3803,3001,85,0,655,1,3,61
1400000US17031805301,17031805301,"Census Tract 8053.01, Cook County, Illinois",3496,234,3262,2053,84,4,1042,0,4,76
1400000US17031805302,17031805302,"Census Tract 8053.02, Cook County, Illinois",3602,210,3392,2246,46,4,1031,2,1,63
1400000US17031805401,17031805401,"Census Tract 8054.01, Cook County, Illinois",3841,322,3519,3134,28,7,287,1,1,66
1400000US17031805402,17031805402,"Census Tract 8054.02, Cook County, Illinois",5095,292,4803,4120,22,2,593,0,2,66
1400000US17031805501,17031805501,"Census Tract 8055.01, Cook County, Illinois",3400,150,3250,3110,11,1,103,0,2,24
1400000US17031805502,17031805502,"Census Tract 8055.02, Cook County, Illinois",3888,143,3745,3607,23,6,63,0,8,38
1400000US17031805600,17031805600,"Census Tract 8056, Cook County, Illinois",4511,155,4356,4216,13,1,84,0,5,38
1400000US17031805701,17031805701,"Census Tract 8057.01, Cook County, Illinois",5074,184,4890,4747,13,0,86,0,5,40
1400000US17031805702,17031805702,"Census Tract 8057.02, Cook County, Illinois",2015,108,1907,1786,5,1,87,3,0,26
1400000US17031805801,17031805801,"Census Tract 8058.01, Cook County, Illinois",2400,71,2329,2214,3,2,80,0,0,30
1400000US17031805802,17031805802,"Census Tract 8058.02, Cook County, Illinois",4926,236,4690,4459,22,2,167,0,1,39
1400000US17031805901,17031805901,"Census Tract 8059.01, Cook County, Illinois",3834,362,3472,3074,79,2,274,1,7,37
1400000US17031805902,17031805902,"Census Tract 8059.02, Cook County, Illinois",6449,393,6056,5165,51,4,716,0,7,113
1400000US17031806001,17031806001,"Census Tract 8060.01, Cook County, Illinois",5812,862,4950,2667,247,5,1872,1,19,158
1400000US17031806002,17031806002,"Census Tract 8060.02, Cook County, Illinois",7550,865,6685,3593,363,10,2369,4,10,346
1400000US17031806003,17031806003,"Census Tract 8060.03, Cook County, Illinois",8109,1101,7008,3029,358,12,3351,0,38,227
1400000US17031806004,17031806004,"Census Tract 8060.04, Cook County, Illinois",7604,1190,6414,4347,196,9,1699,0,23,148
1400000US17031806102,17031806102,"Census Tract 8061.02, Cook County, Illinois",3973,522,3451,2840,107,11,438,0,2,62
1400000US17031806103,17031806103,"Census Tract 8061.03, Cook County, Illinois",5238,609,4629,3808,63,0,678,2,12,76
1400000US17031806104,17031806104,"Census Tract 8061.04, Cook County, Illinois",4206,635,3571,2063,491,5,871,0,7,147
1400000US17031806201,17031806201,"Census Tract 8062.01, Cook County, Illinois",4196,765,3431,2834,114,6,419,0,9,52
1400000US17031806202,17031806202,"Census Tract 8062.02, Cook County, Illinois",4550,356,4194,3801,101,4,236,0,3,49
1400000US17031806300,17031806300,"Census Tract 8063, Cook County, Illinois",4960,843,4117,3776,54,6,199,1,2,83
1400000US17031806400,17031806400,"Census Tract 8064, Cook County, Illinois",2494,408,2086,1908,32,0,114,0,3,35
1400000US17031806501,17031806501,"Census Tract 8065.01, Cook County, Illinois",2773,1169,1604,848,112,3,574,1,4,68
1400000US17031806502,17031806502,"Census Tract 8065.02, Cook County, Illinois",4205,1383,2822,2424,45,9,280,0,10,58
1400000US17031806600,17031806600,"Census Tract 8066, Cook County, Illinois",3490,710,2780,2376,30,2,322,1,15,37
1400000US17031806700,17031806700,"Census Tract 8067, Cook County, Illinois",4409,229,4180,3250,317,4,521,1,7,85
1400000US17031806801,17031806801,"Census Tract 8068.01, Cook County, Illinois",4225,245,3980,2590,225,7,1047,2,7,105
1400000US17031806802,17031806802,"Census Tract 8068.02, Cook County, Illinois",3300,256,3044,1922,279,0,792,3,9,53
1400000US17031806900,17031806900,"Census Tract 8069, Cook County, Illinois",4713,393,4320,2528,181,0,1513,0,6,103
1400000US17031807000,17031807000,"Census Tract 8070, Cook County, Illinois",5736,675,5061,2721,557,8,1555,0,25,210
1400000US17031807100,17031807100,"Census Tract 8071, Cook County, Illinois",3817,283,3534,2619,441,2,357,1,27,94
1400000US17031807200,17031807200,"Census Tract 8072, Cook County, Illinois",5912,540,5372,3093,695,3,1438,3,8,145
1400000US17031807300,17031807300,"Census Tract 8073, Cook County, Illinois",7191,596,6595,3665,484,6,2218,0,15,222
1400000US17031807400,17031807400,"Census Tract 8074, Cook County, Illinois",6518,775,5743,3343,577,11,1540,0,40,244
1400000US17031807500,17031807500,"Census Tract 8075, Cook County, Illinois",3189,259,2930,1715,141,1,977,0,7,100
1400000US17031807600,17031807600,"Census Tract 8076, Cook County, Illinois",6540,677,5863,3056,364,16,2192,3,12,229
1400000US17031807700,17031807700,"Census Tract 8077, Cook County, Illinois",5933,502,5431,3388,359,4,1501,0,8,185
1400000US17031807800,17031807800,"Census Tract 8078, Cook County, Illinois",2624,254,2370,1693,34,7,588,0,13,39
1400000US17031807900,17031807900,"Census Tract 8079, Cook County, Illinois",4074,258,3816,2848,24,2,862,0,15,66
1400000US17031808001,17031808001,"Census Tract 8080.01, Cook County, Illinois",3646,226,3420,2175,38,2,1102,0,5,101
1400000US17031808002,17031808002,"Census Tract 8080.02, Cook County, Illinois",4870,375,4495,2915,72,2,1374,0,14,119
1400000US17031808100,17031808100,"Census Tract 8081, Cook County, Illinois",3931,248,3683,3304,57,1,299,0,2,26
1400000US17031808200,17031808200,"Census Tract 8082, Cook County, Illinois",5196,340,4856,3478,74,1,1178,0,15,115
1400000US17031808301,17031808301,"Census Tract 8083.01, Cook County, Illinois",5625,359,5266,3471,66,8,1608,1,6,106
1400000US17031808302,17031808302,"Census Tract 8083.02, Cook County, Illinois",3934,289,3645,2302,86,4,1134,5,7,109
1400000US17031808400,17031808400,"Census Tract 8084, Cook County, Illinois",4411,297,4114,2700,60,3,1253,0,5,93
1400000US17031808500,17031808500,"Census Tract 8085, Cook County, Illinois",4073,294,3779,2693,39,11,952,1,6,77
1400000US17031808600,17031808600,"Census Tract 8086, Cook County, Illinois",2015,115,1900,1771,13,2,87,2,2,23
1400000US17031808702,17031808702,"Census Tract 8087.02, Cook County, Illinois",5504,387,5117,3387,242,1,1309,1,10,179
1400000US17031808800,17031808800,"Census Tract 8088, Cook County, Illinois",3955,122,3833,3288,113,1,314,1,11,107
1400000US17031808900,17031808900,"Census Tract 8089, Cook County, Illinois",4101,144,3957,3590,95,6,139,1,19,111
1400000US17031809000,17031809000,"Census Tract 8090, Cook County, Illinois",3976,110,3866,3582,80,0,115,0,13,78
1400000US17031809100,17031809100,"Census Tract 8091, Cook County, Illinois",3387,76,3311,2965,136,0,119,1,10,80
1400000US17031809200,17031809200,"Census Tract 8092, Cook County, Illinois",4611,929,3682,461,2991,11,82,0,40,136
1400000US17031809300,17031809300,"Census Tract 8093, Cook County, Illinois",4816,264,4552,3207,389,8,821,0,10,131
1400000US17031809400,17031809400,"Census Tract 8094, Cook County, Illinois",5804,311,5493,3868,275,5,1220,1,7,125
1400000US17031809500,17031809500,"Census Tract 8095, Cook County, Illinois",3670,176,3494,2658,310,3,452,0,6,76
1400000US17031809600,17031809600,"Census Tract 8096, Cook County, Illinois",3301,547,2754,1103,1393,6,139,0,24,129
1400000US17031809700,17031809700,"Census Tract 8097, Cook County, Illinois",3649,786,2863,1354,1289,3,96,0,15,138
1400000US17031809800,17031809800,"Census Tract 8098, Cook County, Illinois",2717,149,2568,2036,288,9,144,1,7,98
1400000US17031809900,17031809900,"Census Tract 8099, Cook County, Illinois",2855,114,2741,2329,151,9,191,0,2,68
1400000US17031810000,17031810000,"Census Tract 8100, Cook County, Illinois",4896,268,4628,3794,286,9,333,3,7,200
1400000US17031810100,17031810100,"Census Tract 8101, Cook County, Illinois",4253,477,3776,2670,717,4,260,2,12,141
1400000US17031810200,17031810200,"Census Tract 8102, Cook County, Illinois",5739,821,4918,2042,2356,10,306,1,39,223
1400000US17031810301,17031810301,"Census Tract 8103.01, Cook County, Illinois",4002,767,3235,1518,1360,5,214,1,18,147
1400000US17031810302,17031810302,"Census Tract 8103.02, Cook County, Illinois",3250,291,2959,1699,1003,6,101,0,30,146
1400000US17031810400,17031810400,"Census Tract 8104, Cook County, Illinois",5350,311,5039,4822,10,1,158,1,5,43
1400000US17031810501,17031810501,"Census Tract 8105.01, Cook County, Illinois",5049,353,4696,4535,3,4,130,0,7,18
1400000US17031810502,17031810502,"Census Tract 8105.02, Cook County, Illinois",5164,516,4648,4321,39,6,241,1,3,45
1400000US17031810600,17031810600,"Census Tract 8106, Cook County, Illinois",4717,703,4014,3514,49,9,359,1,5,79
1400000US17031810701,17031810701,"Census Tract 8107.01, Cook County, Illinois",4916,1352,3564,3410,67,5,55,1,8,45
1400000US17031810702,17031810702,"Census Tract 8107.02, Cook County, Illinois",3918,929,2989,2725,154,7,72,0,5,33
1400000US17031810800,17031810800,"Census Tract 8108, Cook County, Illinois",5324,1042,4282,4095,33,1,126,0,7,35
1400000US17031810900,17031810900,"Census Tract 8109, Cook County, Illinois",6429,1797,4632,4242,175,6,181,0,0,58
1400000US17031811000,17031811000,"Census Tract 8110, Cook County, Illinois",4296,609,3687,3457,52,5,136,0,1,40
1400000US17031811100,17031811100,"Census Tract 8111, Cook County, Illinois",6520,1125,5395,5111,123,18,114,4,4,42
1400000US17031811200,17031811200,"Census Tract 8112, Cook County, Illinois",5270,1265,4005,3741,59,0,146,0,11,60
1400000US17031811301,17031811301,"Census Tract 8113.01, Cook County, Illinois",4845,2644,2201,1795,228,12,128,0,0,48
1400000US17031811302,17031811302,"Census Tract 8113.02, Cook County, Illinois",3778,2449,1329,880,336,10,92,0,2,22
1400000US17031811401,17031811401,"Census Tract 8114.01, Cook County, Illinois",4842,2089,2753,2544,54,18,120,0,1,33
1400000US17031811402,17031811402,"Census Tract 8114.02, Cook County, Illinois",4433,1834,2599,2263,82,4,231,1,6,25
